,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
5138,s5139,Movie,The Curse of Sleeping Beauty,Pearry Reginald Teo,"Ethan Peck, India Eisley, Natalie Hall, Bruce Davison, James Adam Lim, Scott Alan Smith, Zack Ward, Cyd Strittmatter, Madelaine Petsch",,,2016,AGES_16_,87 min,"Horror, Science Fiction, Suspense",Thomas unexpectedly inherits a property with a mysterious curse.
5139,s5140,Movie,The Cat in the Hat Knows a Lot About Camping!,Paul Hunt,"Martin Short, Alexa Torrington, Jacob Ewaniuk, Rob Tinkler",,,2017,ALL,58 min,Kids,"It's the first day of Summer Vacation and The Cat in the Hat whisks Nick, Sally and Fish off on the greatest great outdoor camping adventure ever! Our gang gets back to nature as they hike through the Fickle Fern Forest, camp out overnight, trek over Mt. Weewobble and canoe down the Tickle Drop River."
5145,s5146,Movie,Queen Victoria: Secrets of a Queen,"Christian Schidlowski, Peter Bardehle",,,,2017,G,58 min,"Documentary, Special Interest","Victoria gave birth to nine children, and survived seven assassination attempts. (ROYAL HISTORY)"
5146,s5147,Movie,Odd Squad - The World Turned Odd,J.J. Johnson,"Anna Cathcart, Millie Davis, Christian Distefano",,,2018,ALL,44 min,Kids,"When Oona, Olympia and Otis accidentally change the past, they undo every odd case Odd Squad ever solved."
5147,s5148,Movie,Nursery Rhymes for Kids - Little Baby Bum,Cannis Holder,,,,2019,ALL,36 min,Kids,Enjoy a 30-minute compilation with educational and classic nursery rhymes that your kids will come to love and enjoy!
5150,s5151,Movie,M.F.A.,Natalia Leite,"Francesca Eastwood, Clifton Collins Jr., Leah McKendrick, Peter Vack",,,2017,AGES_18_,92 min,"Drama, Horror, Suspense","Francesca Eastwood gives a breakout performance as an art student who is sexually assaulted at a party. After struggling to receive any support from her college to find justice and cope with her trauma, she impulsively confronts her attacker - a decision that has deadly repercussions. As she tracks down fellow rape survivors, an unlikely vigilante is born."
5153,s5154,Movie,Forgotten Ellis Island,Lorie Conway,Elliott Gould,,,2007,ALL,57 min,"Documentary, Drama","A century ago, in the shadow of the Statue of Liberty, a massive public hospital was built on two small islands next to Ellis Island. It is there that the germs of the world converged as thousands of immigrants too sick to be admitted as citizens were treated in the hospital. Through interviews with former patients and medical staff comes the forgotten story of how America treated these newcomers."
5156,s5157,Movie,Ceasefire,Emmanuel Courcol,"Romain Duris, Céline Sallette, Grégory Gadebois, Julie-Marie Parmentier, Maryvonne Schiltz, Wabinlé Nabié",,,2017,PG-13,104 min,"Action, Arts, Entertainment, and Culture, Drama","In the early 1920s, Georges Laffont, traumatized by the horrific trench warfar, decides to travel to West Africa into the vast territories of Upper Volta."
5159,s5160,Movie,Pak Pak Pakaak,Gautam Joglekar,"Nana Patekar, Saksham Kulkarni, Narayani Shastri, Usha Nadkarni, Jyoti Subhash, Rekha Kamat, Vijay Patwardhan, Arun Hornekar, Vidyadhar Joshi, Anand Ingle, Nandu Pol, Aditi Deshpande, Jyoti Joshi, Damoo Kenkre, Jayraj Nair, Prachi Shah",,,2005,ALL,138 min,"Action, Comedy, Drama","A young mischievous boy, Chiklu, ventures into a big forest which is supposedly haunted by a ghost, Bhootya. After several encounters, Chiklu befriends Bhootya, changing their lives forever."
5162,s5163,Movie,Asin_tombstone_test_target_04,Test Director,"Test Actor 1, Test Actor 2",,,2019,G,0 min,Comedy,asin_tombstone_test_target_04 short
5170,s5171,Movie,T-Rex Ranch - Giant T-Rex Dinosaurs - Dinosaur Videos for Kids,Arron Michael,"LB, Arron Michael",,,2020,ALL,31 min,Kids,"T-Rex Ranch brings you another awesome fun-packed collection of Jurassic dinosaur videos ! Watch your favorite park rangers get into all sorts of wonderful adventures, coming across lots of scary dinosaurs, awesome toys and much more!"
5172,s5173,Movie,Saathiya,Shaad Ali,"Rani Mukerji, Tanuja, Satish Shah, Vivek Oberoi, Sandhya Mridul, Swaroop Sampat, Sharat Saxena, Tinnu Anand",India,,2002,ALL,138 min,"Drama, International, Romance","""Running away from home can’t keep a couple together. Love can. While for most Love Stories, marriage is the goal, the fact remains -marriage is just the beginning. A story of Aditya (Vivek) and Suhani (Rani Mukerji) SAATHIYA continues from where most love stories end. From the infatuation stage when a couple thinks they are in love right through to when they discover the true meaning of love."""
5177,s5178,Movie,Paper Moon,Peter Bogdanovich,"Ryan O'Neal, Tatum O'Neal, Madeline Kahn, John Hillerman, P. J. Johnson, Randy Quaid, Noble Willingham, Ed Reed, Bob Young, Liz Ross",,,1973,PG,102 min,"Comedy, Drama","Ryan O'Neal teams up with his daughter, Tatum in this film for which Tatum won an Oscar in her role. Con man Moses Pray, driving through depression-era Kansas with a carload of deluxe bibles and a list of newly widowed prospects for his line."
5178,s5179,TV Show,Nursery Rhymes and Kids Songs by Little Baby Bum,,,,"May 18, 2021",2015,ALL,10 Seasons,"Kids, Special Interest","This collection includes some of the best educational nursery rhymes and kids songs for your babies. Enjoy this season of songs including 'Shapes Train Song', 'Wheels on the Bus', and many more!"
5181,s5182,Movie,Mega Dinosaur Fun T-Rex Ranch,Aaron Michael,"LB, Aaron Michael",,,2018,ALL,12 min,Kids,"T-Rex Ranch brings you another awesome fun-packed collection of Jurassic dinosaur videos ! Watch your favorite park rangers get into all sorts of wonderful adventures, coming across lots of scary dinosaurs, awesome toys and much more!"
5182,s5183,Movie,Leave No Trace,Debra Granik,"Ben Foster, Thomasin Harcourt McKenzie, Jeff Kober, Dale Dickey","United States, Canada",,2018,PG,109 min,Drama,"Will and his daughter have lived off the grid for years until both are put into traditional housing. After clashing with new surroundings, they embark on a journey home."
5183,s5184,Movie,Hansel and Gretel,Len Talan,"David Warner, Hugh Pollard, Nicola Stapleton",,,1988,ALL,89 min,"Arts, Entertainment, and Culture, Kids, Science Fiction",Based on the fairy tale by The Brothers Grimm. Hansel and Gretel are abandoned after the famine strike in the village and where Hansel and Gretel are later trapped in the deceptively decorated house of the witch Griselda who wishes to fatten Hansel so that he may be baked into a delicious gingerbread treat.
5185,s5186,TV Show,Gecko's Garage - Vehicle Cartoons for Kids,,,,,2016,ALL,3 Seasons,"Animation, Kids","Watch fun educational cartoons for children with Gecko's Garage. There are loads of trucks for children here such as monster trucks, fire trucks, ice cream trucks, buses, and construction trucks. These Gecko learning videos for kids will help children learn colors, learn shapes, learn numbers, learn the alphabet, and much more."
5186,s5187,Movie,Fun Play Vehicles For Kids - Gecko's Real Vehicles,Christian Hughes,,,,2019,ALL,46 min,Kids,"Join Gecko in his vehicle-based educational compilation to learn everything about party buses, ice cream trucks, rollercoasters, and many more! Gecko comes alive in the real world to interact with real-life people to teach your kids about vehicles!"
5188,s5189,TV Show,Dr. Poppy's Animal Rescue,,,,,2018,ALL,1 Season,Kids,Come on down to Dr. Poppy's Pet Rescue Centre and learn about the amazing animals who come to visit. Dr. Poppy is a brilliant vet who with the help of her robot friend Robbo helps any animal in need. Dr. Poppy's Pet Rescue is a fun place for poorly pets to be treated and where children can learn all about animals.
5189,s5190,TV Show,Dinosaur Quests with The Park Rangers by T-Rex Ranch,,"Aaron Michael, LB",,,2019,ALL,6 Seasons,Kids,"T-Rex Ranch brings you another awesome fun-packed collection of Jurassic dinosaur videos! Watch your favorite park rangers get into all sorts of wonderful adventures, coming across lots of scary dinosaurs, awesome toys, and much more! In this collection, join the brave park rangers as they go on a surprise egg challenge, make a box fort, and much more!"
5191,s5192,Movie,Asintombstonetest-target,Test Director,"Test Actor 1, Test Actor 2",,,2019,G,0 min,Comedy,asintombstonetest-target short
5192,s5193,TV Show,Arpo: The Robot for All Kids,,,,,2018,ALL,3 Seasons,"Animation, Kids","Arpo was designed as a commando robot, built as a fierce fighting machine. But, with world peace achieved Arpo has been re-equipped for caregiving, re-coded for cuddling, and officially reassigned as a nanny robot!"
5198,s5199,Movie,Rajkumar,K. Shankar,"Shammi Kapoor, Sadhana, Pran, Prithviraj Kapoor, Om Prakash, Rajendra Nath, Achala Sachdev, Tun Tun, Manorama, Shivraj, Hari Shivdasani, Shanti",,,1964,ALL,164 min,"Arts, Entertainment, and Culture, Comedy, Drama","Rajkumar Is A Bollywood Musical Comedy Hindi Movie, Directed By K. Shankar, Starring Shammi Kapoor, Sadhana, Pran, Prithviraj Kapoor, Om Prakash and Rajindernath In The Lead Roles. A Maharaja Is Pleased When His Son Bhanu Pratap Returns From Abroad But Discovers That He Is Not Worthy Of Being A King. Soon, Bhanu Pratap Uncovers A Dangerous Plot That Endangers Him And His Family."
5202,s5203,TV Show,Muffin Socks,,,,,2021,ALL,1 Season,"Animation, Kids","Muffin socks features educational songs for kids. Sing along with Chloe as she learns new things, and makes up games for you to play at home."
5204,s5205,Movie,Little Baby Bum - Wash Your Hands Song & More Nursery Rhymes For Kids,Cannis Holder,,,,2020,ALL_AGES,30 min,Kids,"Little Baby Bum is a fun, educational children's nursery rhyme channel watched globally by kids. Learn colors, shapes, numbers with some of our most well-loved characters! Sing along to some of the most classic nursery rhymes such as 'Wash Your Hands', 'Bedtime Routine', 'We Love Our Parents', and more!"
5206,s5207,Movie,Go Buster - Cartoons for Kids,"Richard Hickey, Nick Hatton Jones",,,,2019,ALL,36 min,Kids,"Enjoy a collection of educational yet fun children's stories with Buster, a bright little yellow bus who is curious about the world. Created by the minds behind Little Baby Bum, Go Buster teaches young pre-schoolers simple life lessons through the lens of Buster. Come join Buster as he plays with his friends, Terry the tractor and Scout the car!"
5207,s5208,Movie,Flying Tigers,David Miller,"John Wayne, Join Carroll, Anna Lee",,,1942,ALL,102 min,"Action, Drama","Jim Gordon (John Wayne) commands a unit of the famed Flying Tigers, the American Volunteer Group which fought the Japanese in China before America's entry into World War II. Gordon must send his outnumbered band of fighter pilots out against overwhelming odds while juggling the disparate personalities and problems of his fellow flyers."
5209,s5210,Movie,Emergency Vehicles for Kids - Gecko's Real Vehicles,Christian Hughes,,,,2019,ALL,45 min,Kids,"In this vehicle-based educational series for children, Gecko ventures out into the real world to teach your kids about rescue vehicles such as ambulances, police cars, rescue helicopter and many more!"
5214,s5215,Movie,Black Screen Ocean Waves for Sleep 9 hours,Mark Knight,,,,2017,ALL,541 min,Special Interest,"This black screen recording of the winter Pacific Ocean featuring the natural ocean sounds reduces the blue-spectrum light waves-known to inhibit REM sleep. By following the five stages of sleep patterns, this calming video will help you relax into a deep sleep. Recorded at Kalaloch Beach, WA."
5227,s5228,Movie,Little Baby Bus - The Giant Ice Cream & More Cartoons for Kids,Moonbug Entertainment,,,,2020,ALL,30 min,Kids,"Little Baby Bus is an animated online educational kids series brought to you by the creators of Little Baby Bum. The adventures of the little red bus encourages learning, creativity and fun! Learn colors, shapes and numbers with of our well-loved characters!"
5228,s5229,Movie,LIttle Baby Bum - Healthy Habits & More Nursery Rhymes for Kids,,,,,2020,ALL,34 min,Kids,"Little Baby Bum is a fun, educational children's nursery rhyme channel watched globally by kids. Learn colors, shapes, numbers with some of our most well-loved characters! Sing along to some of the most classic nursery rhymes such as 'Bedtime Routine', 'Bath Song', and more!"
5230,s5231,Movie,KiiYii - Miss Polly Had A Dolly - Valentines Day Nursery Rhymes for Kids,Moonbug Entertainment,,,,2020,ALL,29 min,Kids,"A new collection of colorful and wonderfully engaging nursery rhymes and children's songs that will thrill your child while educating them in their numbers, ABCs and general learning! From the creators of LittleBabyBum, KiiYii allows the child's imagination to go further!"
5232,s5233,Movie,Gecko's Garage Vol. 3,,,,,2019,ALL,55 min,"Kids, Special Interest","Come and have a fantastic time with your favourite pal Gecko! This compilation of Geckos Garage includes ""Trevor The Tractor"" and many more!"
5236,s5237,Movie,An Inconvenient Truth,Davis Guggenheim,"Al Gore, Billy West",,,2006,PG,97 min,"Arthouse, Documentary, Special Interest",This is a wake-up call that cuts through myths and misconceptions to deliver the message that global warming is a real and present danger. An Inconvenient Truth brings home Gore's persuasive argument that we must act now to save the earth.
5237,s5238,Movie,Yeh Dillagi,Naresh Malhotra,"Kajol, Akshay Kumar, Saif Ali Khan, Deven Verma, Achyut Potdar, Reema Lagoo, Saeed Jaffrey",India,,1994,ALL,154 min,"Drama, International, Romance","Sapna (Kajol) was a frequent visitor to the Saigal mansion as her father was a trusted driver of the family. When she is reminded of her social status by the rich brat Vicky Saigal (Saif Ali Khan), she leaves town to make something of herself. She returns as a successful model and Vicky falls for her. The problem - his elder brother Vijay (Akshay Kumar) is already in love with the same girl."
5238,s5239,Movie,Velaiilla Pattadhari 2,Soundarya Rajnikanth,"Dhanush, Kajol, Amala Paul, Samuthirakani",,,2017,ALL,120 min,"Drama, International","A cool-headed crusader for the struggling engineers, Dhanush (as Raghuvaran) faces the powerful and arrogant owner of a construction company Kajol (as Vasundhara Parameswaran), as they engage in a battle to win the corporate game."
5239,s5240,Movie,Tubelight,Kabir Khan,"Salman Khan, Sohail Khan, Om Puri, Mohammed Zeeshan Ayyub, Yashpal Sharma, Zhu Zhu, Matin Rey Tangu, Brijendra Kala, Isha Talwar, Jason D'Souza, Matt Kramer, Neeraj Khetarpal, Kapil Sharma","India, United States, United Kingdom, Canada, China",,2017,ALL,130 min,"Drama, International","In a small picturesque town of North India, lives Laxman with his younger brother Bharat. Laxman's world comes crashing down, when war breaks out and Bharat gets drafted into the Army. Seeing the carnage around him and worried for his brother, the simple - minded Laxman decides to stop this conflict and get his brother back. TUBELIGHT set in 1962 tells the story of one man's unshakeable belief."
5240,s5241,Movie,Theri,Atlee Kumar,"Vijay, Samantha Ruth Prabhu, Amy Jackson, Baby Nainika, Prabhu, Raadhika Sarathkumar, Rajendran, J.Mahendran",India,,2016,ALL,150 min,"Action, Drama, International",Joseph (Vijay) lives in a small town of Kerala. He lives with his 6-year old daughter (Baby Nainika as Nivi) and his close ally Rajendran. Annie (Amy Jackson) is Nivi's class teacher who develops an interest over Joseph. This peaceful life of Joseph is shaken when a group of local goons from Kerala crosses path with him.
5245,s5246,Movie,Silsila,Yash Chopra,"Shashi Kapoor, Amitabh Bachchan, Jaya Bhaduri, Rekha, Sushma Seth, Jagdish Raj, Kulbhushan Kharbanda, Deven Verma, Sanjeev Kumar, Pratima Puri, Ashok Verma, Manek, Kimti Anand, Nirupama Verma, Damyanti Puri, Gauri Shanker, Raj Babbar, Shyam Arora, Ranvir Raj, Vikas Anand, Sharmila Roy Chowdhry, Ravi Dubey, Sudha Chopra",India,,1981,7+,180 min,"Drama, International, Romance","Amit (Amitabh Bachchan) decides to bury his past life along with his love for Chandni (Rekha) when he meets Shobha (Jaya Bachchan). Shobha's life has come to a standstill after her fiance and Amit’s brother Shekhar (Shashi Kapoor) dies in a crash. When fate brings Amit and Chandni face to face again, both are married to different people - but neither can ignore their feelings for each other."
5247,s5248,Movie,SI 3,Hari,"Suriya, Anushka Shetty, Shruthi Hasan, Soori, Anoop Singh Thakur, Neetu Chandra, Janaki Ganesh, Olamilekan Akanbi Jason, Krish",India,,2017,ALL,152 min,"Action, International","A reputed cop from Tamil Nadu takes charge in Andhra Pradesh to solve the mysterious murder of a top police officer, and takes on local thugs and criminals during the course of his mission."
5248,s5249,Movie,Sawaal,,,,,1982,ALL,130 min,"Drama, International","Rai (Sanjeev Kumar) is the country’s most powerful smuggler, surrounded by his fortress of power and money. Till one day his daughter Sonia (Poonam Dhillon) falls in love with Ravi (Shashi Kapoor) a police officer. SAWAAL is a powerful confrontation of life’s greatest motivating forces - self against selfishness, love against power, good against evil."
5252,s5253,Movie,Rab Ne Bana Di Jodi,Aditya Chopra,"Shah Rukh Khan, Anushka Sharma, Rani Mukerji, Manmeet Singh, Kajol, Bipasha Basu, Lara Dutta, Preity Zinta, Vinay Pathak",India,,2008,ALL,164 min,"Drama, International, Romance","This is a story of Surinder Sahni (Shahrukh Khan) - a simple, clean hearted, honest man, leading a humdrum life, when he meets his total opposite and finds love in the flamboyant, fun-loving, vivacious - Taani (Anushka Sharma). What follows is a journey filled with laughter, tears, joy, pain, music, dance...that makes us believe that there is an extraordinary love story in every ordinary couple."
5254,s5255,Movie,Pudhu Nellu Pudhu Naathu,Bharathiraja,"Napoleon, Sukanya, Rudhra, Renuka",,,1991,ALL,142 min,"Drama, Romance","An old widow returns to her village with her two sons. The elder son is an illiterate peasant, the younger an educated, urbane youth, who falls in love with an iron-fisted local landlord's daughter."
5266,s5267,Movie,Mashaal,Yash Chopra,"Anil Kapoor, Waheeda Rehman, Dilip Kumar, Rati Agnihotri, Saeed Jaffrey, Amrish Puri",India,,1984,ALL,169 min,"Drama, International","MASHAAL is a story about Vinod (Dilip Kumar) an honest, fearless editor of an outspoken newspaper, Raja (Anil Kapoor) a man from the slums who takes to black marketing to make his living and Vardhan (Amrish Puri) who is a powerful and respected figure of the city whose cloak of respectability hid all the social evils. In an attempt to combat Vardhan, life ends up differently for Vinod and Raja."
5271,s5272,Movie,Lamhe,Yash Chopra,"Anil Kapoor, Sridevi, Anupam Kher, Waheeda Rehman",India,,1991,ALL,188 min,"Drama, International, Romance","Viren (Anil Kapoor) comes to India, he is captivated by Pallavi (Sridevi). When he learns she's spoken for, he returns. When he gets the news of Pallavi and her husband dying and leaving their daughter Pooja (Sridevi) behind, Viren ensures she is taken care of. 20 years on, Viren comes back to India and sees Pooja - a spitting image of her mother! What follows is a life-changing turn of events."
5273,s5274,Movie,Kal Ho Naa Ho,Nikkhil Advani,"Shah Rukh Khan, Preity Zinta, Saif Ali Khan, Jaya Bhaduri, Sushma Seth, Reema Lagoo, Lilette Dubey, Delnaz Paul, Sonali Bendre, Rani Mukerji, Sanjay Kapoor, Sulabha Arya, Athit Naik, Jhanak Shukla",India,,2003,ALL,187 min,"Comedy, Drama, International","Naina Kapur is a beautiful introvert and often keeps to herself. Her life soon changes, when she befriends her neighbour, Aman Mathur, who is jaunty and bubbly. Naina falls in love with Aman and decides to confess her love to him. She is heart-broken, when she finds out that Aman is married. But the truth unravels, and Aman has lied about being married. His lie hides a dark secret."
5276,s5277,Movie,Kabali,Pa. Ranjith,"Rajinikanth, Winston Chao, Radhika Apte, Dhansika, Dinesh Ravi, Kishore, Kalaiyarasan, John Vijay, Riythvika, Rosyam, Lingesh Vj, Mime Gopi, Nassar, R. Amarendran, Uday Mahesh, Nandakumar, Gajaraj, Charles Vinoth, Sampath Ram, Sangili Murugan",India,,2016,ALL,143 min,"Action, Drama, International","Kabali, a revolutionary who fights for the betterment of his people in a foreign land, is falsely implicated and thrown behind bars. When he returns after his prison term, he starts a search for his wife and ends up confronting those who were the reason behind his miseries. What follows is a tale of revenge, emotion and payback."
5278,s5279,Movie,Joker,Raju Murugan,"Guru Somasundaram, Ramya Pandiyan, Gayathri, Ramasamy, Bava Chelladurai, Bala Murugan",India,,2016,ALL,129 min,"Comedy, Drama, International","Mannar (protagonist), a villager, who declares himself as Indian President, protests government for absurdities. On a trial, he reveals his past. When everyone sees him as Joker, audience are questioned at the end."
5280,s5281,Movie,Hum Tum,Kunal Kohli,"Kiron Kher, Rishi Kapoor, Saif Ali Khan, Rani Mukerji, Rati Agnihotri, Jimmy Shergill, Abhishek Bachchan, Isha Koppikar, Shenaz Treasurywala",,,2004,ALL,143 min,"Comedy, International, Romance","Karan (Saif Ali Khan) is a cartoonist. His characters Hum and Tum reflect the strange love-hate relationship between men and women. Rhea (Rani Mukerji) is a sensitive, self-confident girl. Initially, they have very little in common. As life would have it, their paths keep crossing and over the course of a decade, their relationship evolves, from hate to mutual respect, friendship and finally love."
5283,s5284,Movie,Ghazi (Telegu),Sankalp,"Rana Daggubati, Kay Kay Menon, Atul Kulkarni, Tapsee Pannu (in a Special Appearance), Late Om Puri, Nassar, Rahul Singh, Milind Gunaji",,,2017,ALL,116 min,"Drama, International","Inspired by true events, The Ghazi Attack is India's first underwater war film. The story revolves around the events that unfolded right before the Indo-Pakistan war of 1971, when the Pakistani Submarine Ghazi (Asia's most powerful fast-attack submarine at the time) attempted to destroy the Indian aircraft carrier Vikrant."
5284,s5285,Movie,Ghazi (Tamil),Sankalp,"Rana Daggubati, Kay Kay Menon, Atul Kulkarni, Tapsee Pannu (in a Special Appearance), Late Om Puri, Nassar, Rahul Singh, Milind Gunaji",,,2017,ALL,118 min,"Drama, International","Inspired by true events, The Ghazi Attack is India's first underwater war film. The story revolves around the events that unfolded right before the Indo-Pakistan war of 1971, when the Pakistani Submarine Ghazi (Asia's most powerful fast-attack submarine at the time) attempted to destroy the Indian aircraft carrier Vikrant."
5290,s5291,Movie,Dilwale Dulhania Le Jayenge,Aditya Chopra,"Shah Rukh Khan, Kajol, Amrish Puri, Farida Jalal, Anupam Kher, Satish Shah, Achala Sachdev, Himani Shivpuri",India,,1995,7+,190 min,Romance,"When Raj (Shahrukh Khan) & Simran (Kajol) first met on an inter-rail holiday in Europe, it wasn’t exactly Love at first sight but when Simran is taken back to India for an arranged marriage, things change. Encouraged by his father Dharamvir (Anupam Kher), Raj decides to fly down from London to not just win his Bride but her whole family and the blessings of her father Baldev Singh (Amrish Puri)."
5296,s5297,Movie,Daag,Yash Chopra,"Rajesh Khanna, Sharmila Tagore, Rakhee Gulzar, Prem Chopra, Madan Puri, Iftekhar, Manmohan Krishna, Kader Khan, Achala Sachdev, A.K. Hangal",India,,1973,7+,146 min,"Drama, International","Sunil (Rajesh Khanna) is forced to leave behind his new bride Sonia (Sharmila Tagore), when he kills her would-be rapist. A new identity beckons when Sunil meets Chandni (Rakhee) and ends up marrying her to give her illegitimate child a father’s name. Now a respected Mayor of his town, Sunil’s past catches up with him and brings together Sunil and Sonia. Can he outrun his destiny for long?"
5297,s5298,Movie,Chandni,Yash Chopra,"Vinod Khanna, Rishi Kapoor, Sridevi, Waheeda Rehman, Sushma Seth, Beena Banerjee",India,,1989,ALL,180 min,"Drama, International, Romance","In a cruel stroke of fate, Chandni’s (Sridevi) heart is shattered as Rohit (Rishi Kapoor) disappears from her life. When she meets Lalit (Vinod Khanna) who is fighting the demons of tragic memories, they both find solace in this new friendship. Lalit’s affection gives a new direction to Chandni’s life, but Lalit falls for her and Chandni resigns to destiny, till one day, Rohit knocks on her door."
5301,s5302,Movie,Band Baaja Baaraat,Maneesh Sharma,"Ranveer Singh, Anushka Sharma, Manish Chaudhary",India,,2010,ALL,139 min,Romance,"Shruti (Anushka Sharma), girl in her 20's, focused, determined as well ambitious. Bittoo (Ranveer Singh), on the other hand, has no real aim in life. They become partners in their very own “Wedding planning ka bijness”. Together, their friendship and business, enters the ups and downs of the lavish Delhi weddings and while trying to find themselves, Shruti and Bittoo discover each other."
5306,s5307,Movie,Adhe Kangal,Rohin Venkatesan,"Kalaiyarasan, Janani Iyer, Sshivada",India,,2017,ALL,119 min,"International, Romance","A blind chef gets his eyesight back, but the girl he had fallen in love with is missing. What has happened to her? Is morphed into thriller followed by an abduction."
5307,s5308,Movie,Aamhi Doghi,Pratima Joshi,"Priya Bapat, Mukta Barve, Krutik Mazire, Bhushan Pradhan",India,,2018,ALL,138 min,"Drama, International","Friendship blossoms in various relationships. Sometimes we find our best friends in a relationship designed by fate. Two women who found each other, in the midst of living parallel lives, have woven together a story of understanding. Comfort and compassion can be found where least expected. One is never alone when together with another."
5308,s5309,Movie,Aaja Nachle,Anil Mehta,"Madhuri Dixit, Darshan Jariwala, Raghuvir Yadav, Divya Dutta, Irrfan Khan, Kunal Kapoor, Konkona Sen Sharma, Ranvir Shorey, Vinay Pathak",India,,2007,ALL,143 min,Drama,"An unexpected phone call shakes Dia (Madhuri Dixit) on hearing her guru, is dying and she must return to India. It is a troubled return; not only has her guru passed away, but the institution that he so lovingly nurtured is in under threat of demolition. Ajanta theatre, the once vibrant hub. Dia promises to turn this ruin into a bustling theatre that was once the soul of her little town."
5312,s5313,Movie,True Grit,Henry Hathaway,"John Wayne, Glen Campbell, Kim Darby, Jeremy Slate, Robert Duvall, Dennis Hopper, Strother Martin, John Fiedler",,,1969,G,128 min,"Action, Drama, Western","A drunken, hard-nosed U.S. Marshal and a Texas Ranger help a stubborn young woman track down her father's murderer in Indian territory."
5313,s5314,Movie,The Secrets of the Dead Sea Scrolls,Justin Cartwright,John Shrapnel,,,2013,ALL,50 min,"Documentary, Faith and Spirituality, Special Interest","Unfolding like a real-life mystery, intriguing in its theories, fascinating in its truths, and providing new ways of looking at Judaism and early Christianity, this compelling program reveals the amazing secrets behind the 2000-year-old Dead Sea Scrolls."
5314,s5315,Movie,The Real Lost World,Peter von Puttkamer,,,,2006,7+,87 min,"Documentary, Special Interest","A South American adventure to find the place that inspired Sir Arthur Conan Doyle's ""Lost World"" – the original Jurassic Park. A team of modern adventurers and scientists go to Roraima, Venezuela, and encounter exotic animals, natives, and extreme habitat on the route across the Gran Sabana. The team explores a new cave system that may well contain new forms of life."
5316,s5317,Movie,The Perfect Score,Brian Robbins,"Erika Christensen, Chris Evans, Bryan Greenberg, Scarlett Johansson, Darius Miles, Leonardo Nam, Matthew Lillard, Tyra Ferrell","United States, Germany",,2004,PG-13,93 min,"Action, Comedy, Drama","Scarlett Johansson, Erika Christensen, Chris Evans and Darius Miles lead this coming-of-age tale about six students who break into the testing center and steal the answers to the S.A.T."
5317,s5318,Movie,The Lost City of Z,James Gray,"Charlie Hunnam, Robert Pattinson, Sienna Miller, Tom Holland",,,2017,PG-13,141 min,"Action, Adventure","The Lost City of Z tells the incredible true story of British explorer Percy Fawcett, who journeys into the Amazon at the dawn of the 20th century and discovers evidence of a previously unknown, advanced civilization that may have once inhabited the region."
5319,s5320,Movie,The Extraordinary Tale of William Buckley: The great untold story of Australia's Robinson Crusoe,Malcolm McDonald,"Michael Cathcart, Jean-Marc Russ, Chris Haywood",,,2015,ALL,53 min,"Documentary, Drama","This docudrama tells the remarkable true story of a convict who was sent from Britain to Australia for possessing a bolt of stolen cloth. He escaped, and spent the next 32 years living with an Aboriginal tribe. Thought initially to be a spirit by his new community, he learned the native culture and became an integral member. His harrowing account is one of the greatest survival stories ever told."
5323,s5324,Movie,Seeing the Beginning of Time,Thomas Lucas,,,,2017,ALL,48 min,Documentary,"Astronomers have begun one of the most far-reaching efforts to study the cosmos. They are forging giant new telescopes, while marshaling vast computational power. These technologies are part of a historic quest: to peer into space and time, to find out how the universe gave birth to galaxies and planets, to discern the amazing world of gravity and test theories by Einstein and other scientists."
5325,s5326,Movie,Raising Bipolar,Ben Howard,,,,2010,ALL,48 min,Documentary,"Follow 4 families raising children diagnosed with Bipolar Disorder - a single mother whose son Chase has been hospitalized 6 times; a grandmother raising 4 kids diagnosed with Bipolar Disorder, a little girl, Samantha, who was diagnosed at age 3, and Kelsey, a courageous pre-teen who heroically manages her moods, even as she faces the intensifying social pressures in school."
5326,s5327,Movie,Nursery Rhymes & Kids Songs by Go Buster,"Richard Hickey, Nick Hatton Jones",,,,2019,ALL,47 min,Kids,"Enjoy a collection of educational yet fun nursery rhymes and kids songs with Buster, a bright little yellow bus who is curious about the world. Created by the minds behind Little Baby Bum, Go Buster teaches young pre-schoolers simple life lessons through the lens of Buster. Come join Buster as he sings popular kids songs with his friends, Terry the tractor and Scout the car!"
5328,s5329,Movie,LOCAS POR EL CAMBIO,Ihtziar Hurtado Ramírez,"Sofía Sisniega, Mariel Molino, Mauricio Argüelles, Juan Pablo Gil, Josemaria Torre-Hütt, Alejandra Ley, Amorita Rasgado, Concepción Márquez, Raquel Garza, Mónica Dionne, Itatí Cantoral",,,2020,PG-13,95 min,Comedy,"Paula and Paulina are like night and day. Paula is rich, famous, and annoying, while Paulina goes the extra mile every day for her family. One day, after a fight at their high school reunion, their life changed forever: Each one woke up in the other one body. While Paulina enjoys Paula’s luxurious lifestyle, Paula won’t stop until she gets back her body, her life, and her billionaire fiancé."
